FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,SCIENCE_REGION_MAX_RADIUS,APPENDIX_D_APERTURE_RADIUS,BACKGROUND_ANNULUS_INNER_RADIUS,BACKGROUND_ANNULUS_OUTER_RADIUS,BACKGROUND_ANNULUS_WIDTH,R_48_RAW_TOTAL_COUNTS,R_48_TOTAL_COUNTS,R_48_ANNULUS_R_48_TO_55_BACKGROUND_PER_PIXEL,R_48_ANNULUS_R_48_TO_55_BACKGROUND_TOTAL_COUNTS,R_48_TOTAL_COUNTS_NOISE,R_48_ANNULUS_R_48_TO_55_SNR,DOUBLE_DIFFERENCE_ERRS,APPENDIX_D_Q_OVER_I,APPENDIX_D_U_OVER_I
VDATA20220128A_00000994_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:13:51.619,11:14:12.052,11:13:31.186,01:13:51.625,01:14:12.058,01:13:31.193,59607.467957,59607.468194,59607.46772,VTMP00000994,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.77,-16:31:03.47,2000.0,NS_IR,-0.12,1.926,58.81353,125.03426,31.18647,Nasmyth-IR,OFF,IR,26.9,621.7,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,22.5,10.0,1.0,4.0,3.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,2,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,198.35299,196.35298,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.10656,-16:30:55.55,ADI,87.502,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:14:22,1,VMPA00017143,iXon Ultra 897 - VAMPIRES 2.0,10.0,22.5,HWP(NIR),45,-53.49565750700233,-53.3873297018331,-53.44155119395407,-132.0415511939541,2,64.5,64.5,-0.66966936280536,-0.74265937314482,0.74265937314482,-0.66966936280536,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46570833333,-16.517630555556,-16.517630555556,0.0,median,61.0,63.0,8661.0,748831.543332295,0,0.0,0.0,0.0,0.0,0,0,61.0,48,48,55,7,1851239.5,1266986.5,81.0,584253.0,1566.3062842014538,808.9008597995537,0.0,,
VDATA20220128A_00000995_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:13:51.619,11:14:12.052,11:13:31.186,01:13:51.625,01:14:12.058,01:13:31.193,59607.467957,59607.468194,59607.46772,VTMP00000995,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.77,-16:31:03.47,2000.0,NS_IR,-0.12,1.926,58.81353,125.03426,31.18647,Nasmyth-IR,OFF,IR,26.9,621.7,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,22.5,10.0,1.0,4.0,3.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,2,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,198.35299,196.35298,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.10656,-16:30:55.55,ADI,87.502,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:14:22,2,VMPA00017143,iXon Ultra 897 - VAMPIRES 2.0,10.0,22.5,HWP(NIR),45,-53.49565750700233,-53.3873297018331,-53.44155119395407,-132.0415511939541,2,64.5,64.5,-0.66966936280536,-0.74265937314482,0.74265937314482,-0.66966936280536,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46570833333,-16.517630555556,-16.517630555556,0.0,median,61.0,63.0,8666.0,756296.413505539,0,0.0,0.0,0.0,0.0,0,0,61.0,48,48,55,7,1870194.5,1278728.5,82.0,591466.0,1574.6130191355244,812.090643516991,0.0,,
VDATA20220128A_00000996_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:14:57.314,11:15:17.737,11:14:36.891,01:14:57.320,01:15:17.742,01:14:36.897,59607.4687095,59607.468947,59607.468472,VTMP00000996,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.757,-16:31:03.59,2000.0,NS_IR,-0.12,1.915,58.60327,125.21691,31.39673,Nasmyth-IR,OFF,IR,27.0,621.7,270.75,5.7,1.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,1.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,3,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,197.60036,195.61603,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.1983,-16:30:55.55,ADI,87.674,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:15:23,1,VMPA00017145,iXon Ultra 897 - VAMPIRES 1.0,10.0,67.5,HWP(NIR),45,-53.32353004588103,-53.21423744686864,-53.26894206826127,-131.8689420682613,2,64.5,64.5,-0.66742899350085,-0.74467344429249,0.74467344429249,-0.66742899350085,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565416667,-16.517663888889,-16.517663888889,0.0,median,59.0,64.0,4417.0,474888.90423067694,"(-0.0084042950264972, 0.0)",-0.005348111986608595,-0.10046845552238635,0.0,0.0,0,0,59.0,48,48,55,7,1375824.5,870914.5,70.0,504910.0,1329.2947425020975,655.170348722436,0.0007318956932069782,,
VDATA20220128A_00000997_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:14:57.314,11:15:17.737,11:14:36.891,01:14:57.320,01:15:17.742,01:14:36.897,59607.4687095,59607.468947,59607.468472,VTMP00000997,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.757,-16:31:03.59,2000.0,NS_IR,-0.12,1.915,58.60327,125.21691,31.39673,Nasmyth-IR,OFF,IR,27.0,621.7,270.75,5.7,1.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,1.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,3,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,197.60036,195.61603,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.1983,-16:30:55.55,ADI,87.674,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:15:23,2,VMPA00017145,iXon Ultra 897 - VAMPIRES 1.0,10.0,67.5,HWP(NIR),45,-53.32353004588103,-53.21423744686864,-53.26894206826127,-131.8689420682613,2,64.5,64.5,-0.66742899350085,-0.74467344429249,0.74467344429249,-0.66742899350085,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565416667,-16.517663888889,-16.517663888889,0.0,median,59.0,64.0,4502.0,472608.1293872263,0,0.0,0.0,0.0,0.0,0,0,59.0,48,48,55,7,1369190.5,864280.5,70.0,504910.0,1326.1947182711372,651.6995491632625,0.0,,
VDATA20220128A_00000998_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:14:57.314,11:15:17.737,11:14:36.891,01:14:57.320,01:15:17.742,01:14:36.897,59607.4687095,59607.468947,59607.468472,VTMP00000998,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.757,-16:31:03.59,2000.0,NS_IR,-0.12,1.915,58.60327,125.21691,31.39673,Nasmyth-IR,OFF,IR,27.0,621.7,270.75,5.7,2.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,1.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,3,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,197.60036,195.61603,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.1983,-16:30:55.55,ADI,87.674,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:15:27,1,VMPA00017147,iXon Ultra 897 - VAMPIRES 2.0,10.0,67.5,HWP(NIR),45,-53.32353004588103,-53.21423744686864,-53.26894206826127,-131.8689420682613,2,64.5,64.5,-0.66742899350085,-0.74467344429249,0.74467344429249,-0.66742899350085,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565416667,-16.517663888889,-16.517663888889,0.0,median,61.0,63.0,5415.0,584371.8047858401,0,0.0,0.0,0.0,0.0,0,0,61.0,48,48,55,7,1680926.5,1075034.5,84.0,605892.0,1500.6572361634546,716.3757812866103,0.0,,
VDATA20220128A_00000999_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:14:57.314,11:15:17.737,11:14:36.891,01:14:57.320,01:15:17.742,01:14:36.897,59607.4687095,59607.468947,59607.468472,VTMP00000999,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.757,-16:31:03.59,2000.0,NS_IR,-0.12,1.915,58.60327,125.21691,31.39673,Nasmyth-IR,OFF,IR,27.0,621.7,270.75,5.7,2.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,1.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,3,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,197.60036,195.61603,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.1983,-16:30:55.55,ADI,87.674,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:15:27,2,VMPA00017147,iXon Ultra 897 - VAMPIRES 2.0,10.0,67.5,HWP(NIR),45,-53.32353004588103,-53.21423744686864,-53.26894206826127,-131.8689420682613,2,64.5,64.5,-0.66742899350085,-0.74467344429249,0.74467344429249,-0.66742899350085,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565416667,-16.517663888889,-16.517663888889,0.0,median,61.0,63.0,5370.0,571776.1176043957,0,0.0,0.0,-0.00999241301997282,-0.007923491042470289,0,0,61.0,48,48,55,7,1646446.5,1047767.5,83.0,598679.0,1481.723978856781,707.127315850285,0.0,,
VDATA20220128A_00001000_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:16:03.545,11:16:23.960,11:15:43.130,01:16:03.552,01:16:23.967,01:15:43.136,59607.4694795,59607.469711,59607.469248,VTMP00001000,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.52,2000.0,NS_IR,-0.12,1.903,58.38997,125.40372,31.61003,Nasmyth-IR,OFF,IR,27.2,621.7,270.75,5.7,1.0,5000.0,4000.0,0.0,100000.0,5000.0,0.0,10.0,2.0,4.0,1.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,4,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.89305,194.90901,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.30669,-16:30:55.55,ADI,87.85,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:16:29,1,VMPA00017149,iXon Ultra 897 - VAMPIRES 1.0,10.0,0.0,HWP(NIR),45,-53.14475076856255,-53.03747889715248,-53.09117072311773,-131.6911707231177,2,64.5,64.5,-0.6651152898481,-0.74674068538569,0.74674068538569,-0.6651152898481,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517644444444,-16.517644444444,0.0,median,59.0,64.0,4085.0,446564.7389277729,"(0.02845745779061498, 0.0)",0.014342236624940077,-0.10540950475696233,0.0,0.0,0,0,59.0,48,48,55,7,1356543.5,837207.5,72.0,519336.0,1328.3709502730137,630.2512862298989,0.0007631982942589237,,
VDATA20220128A_00001001_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:16:03.545,11:16:23.960,11:15:43.130,01:16:03.552,01:16:23.967,01:15:43.136,59607.4694795,59607.469711,59607.469248,VTMP00001001,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.52,2000.0,NS_IR,-0.12,1.903,58.38997,125.40372,31.61003,Nasmyth-IR,OFF,IR,27.2,621.7,270.75,5.7,1.0,5000.0,4000.0,0.0,100000.0,5000.0,0.0,10.0,2.0,4.0,1.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,4,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.89305,194.90901,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.30669,-16:30:55.55,ADI,87.85,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:16:29,2,VMPA00017149,iXon Ultra 897 - VAMPIRES 1.0,10.0,0.0,HWP(NIR),45,-53.14475076856255,-53.03747889715248,-53.09117072311773,-131.6911707231177,2,64.5,64.5,-0.6651152898481,-0.74674068538569,0.74674068538569,-0.6651152898481,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517644444444,-16.517644444444,0.0,median,59.0,64.0,3806.0,427622.2578365263,0,0.0,0.0,0.0,0.0,0,0,59.0,48,48,55,7,1299848.5,802151.5,69.0,497697.0,1295.1654554446125,619.3428774894497,0.0,,
VDATA20220128A_00001002_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:16:03.545,11:16:23.960,11:15:43.130,01:16:03.552,01:16:23.967,01:15:43.136,59607.4694795,59607.469711,59607.469248,VTMP00001002,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.52,2000.0,NS_IR,-0.12,1.903,58.38997,125.40372,31.61003,Nasmyth-IR,OFF,IR,27.2,621.7,270.75,5.7,2.0,5000.0,4000.0,0.0,100000.0,5000.0,0.0,10.0,2.0,4.0,1.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,4,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.89305,194.90901,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.30669,-16:30:55.55,ADI,87.85,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:16:35,1,VMPA00017151,iXon Ultra 897 - VAMPIRES 2.0,10.0,0.0,HWP(NIR),45,-53.14475076856255,-53.03747889715248,-53.09117072311773,-131.6911707231177,2,64.5,64.5,-0.6651152898481,-0.74674068538569,0.74674068538569,-0.6651152898481,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517644444444,-16.517644444444,0.0,median,61.0,63.0,4809.0,533840.3107795862,0,0.0,0.0,0.0,0.0,0,0,61.0,48,48,55,7,1609982.5,1004090.5,84.0,605892.0,1473.0677716361315,681.6322502832032,0.0,,
VDATA20220128A_00001003_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:16:03.545,11:16:23.960,11:15:43.130,01:16:03.552,01:16:23.967,01:15:43.136,59607.4694795,59607.469711,59607.469248,VTMP00001003,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.52,2000.0,NS_IR,-0.12,1.903,58.38997,125.40372,31.61003,Nasmyth-IR,OFF,IR,27.2,621.7,270.75,5.7,2.0,5000.0,4000.0,0.0,100000.0,5000.0,0.0,10.0,2.0,4.0,1.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,4,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.89305,194.90901,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.30669,-16:30:55.55,ADI,87.85,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:16:35,2,VMPA00017151,iXon Ultra 897 - VAMPIRES 2.0,10.0,0.0,HWP(NIR),45,-53.14475076856255,-53.03747889715248,-53.09117072311773,-131.6911707231177,2,64.5,64.5,-0.6651152898481,-0.74674068538569,0.74674068538569,-0.6651152898481,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517644444444,-16.517644444444,0.0,median,61.0,63.0,4791.0,541468.4906530562,0,0.0,0.0,0.0,0.0,0,0,61.0,48,48,55,7,1634704.5,1021599.5,85.0,613105.0,1488.0556927299187,686.5331082641271,0.0,,
VDATA20220128A_00001004_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:17:07.396,11:17:27.825,11:16:46.966,01:17:07.402,01:17:27.831,01:16:46.972,59607.470214,59607.470451,59607.469977,VTMP00001004,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.761,-16:31:03.54,2000.0,NS_IR,-0.12,1.892,58.18647,125.58353,31.81353,Nasmyth-IR,OFF,IR,27.0,621.6,270.75,5.8,1.0,5000.0,4000.0,0.0,100000.0,5000.0,45.0,10.0,2.0,4.0,2.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,5,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.2191,194.23401,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.40883,-16:30:55.55,ADI,88.021,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:17:33,1,VMPA00017153,iXon Ultra 897 - VAMPIRES 1.0,10.0,45.0,HWP(NIR),45,-52.97565238988862,-52.86510283098948,-52.92043666797988,-131.5204366679799,2,64.5,64.5,-0.66288714893624,-0.74871932509799,0.74871932509799,-0.66288714893624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46567083333,-16.51765,-16.51765,0.0,median,59.0,63.0,6813.0,566857.1920565913,"(-0.008642949418786475, 0.0)",-0.005863398294971921,-0.09517367236728831,0.0,0.0,0,0,59.0,48,48,55,7,1486422.5,988725.5,69.0,497697.0,1366.2497278686546,723.6784607030874,0.000665581939350363,,
VDATA20220128A_00001005_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:17:07.396,11:17:27.825,11:16:46.966,01:17:07.402,01:17:27.831,01:16:46.972,59607.470214,59607.470451,59607.469977,VTMP00001005,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.761,-16:31:03.54,2000.0,NS_IR,-0.12,1.892,58.18647,125.58353,31.81353,Nasmyth-IR,OFF,IR,27.0,621.6,270.75,5.8,1.0,5000.0,4000.0,0.0,100000.0,5000.0,45.0,10.0,2.0,4.0,2.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,5,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.2191,194.23401,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.40883,-16:30:55.55,ADI,88.021,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:17:33,2,VMPA00017153,iXon Ultra 897 - VAMPIRES 1.0,10.0,45.0,HWP(NIR),45,-52.97565238988862,-52.86510283098948,-52.92043666797988,-131.5204366679799,2,64.5,64.5,-0.66288714893624,-0.74871932509799,0.74871932509799,-0.66288714893624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46567083333,-16.51765,-16.51765,0.0,median,59.0,63.0,6801.0,565390.1562552934,0,0.0,0.0,0.0,0.0,0,0,59.0,48,48,55,7,1482309.5,984612.5,69.0,497697.0,1366.5163659777631,720.5274115363374,0.0,,
VDATA20220128A_00001006_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:17:07.396,11:17:27.825,11:16:46.966,01:17:07.402,01:17:27.831,01:16:46.972,59607.470214,59607.470451,59607.469977,VTMP00001006,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.761,-16:31:03.54,2000.0,NS_IR,-0.12,1.892,58.18647,125.58353,31.81353,Nasmyth-IR,OFF,IR,27.0,621.6,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,45.0,10.0,2.0,4.0,2.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,5,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.2191,194.23401,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.40883,-16:30:55.55,ADI,88.021,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:17:38,1,VMPA00017155,iXon Ultra 897 - VAMPIRES 2.0,10.0,45.0,HWP(NIR),45,-52.97565238988862,-52.86510283098948,-52.92043666797988,-131.5204366679799,2,64.5,64.5,-0.66288714893624,-0.74871932509799,0.74871932509799,-0.66288714893624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46567083333,-16.51765,-16.51765,0.0,median,61.0,63.0,7997.0,691351.16602009,0,0.0,0.0,0.0,0.0,0,0,61.0,48,48,55,7,1800543.5,1209077.5,82.0,591466.0,1541.7077807148369,784.2455717771576,0.0,,
